"State Code","County Code","Site Num","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Sample Duration","Pullutant Standard","Metric Used","Method Name","Year","Units of Measure","Event Type","Observation Count","Observation Percent","Valid Day Count","Required Day Count","Exceptional Data Count","Null Data Count","Primary Exceedance Count","Secondary Exceedance Count","Certification Indicator","Num Obs Below MDL","Arithmetic Mean","Arithmetic Standard Dev","1st Max Value","1st Max DateTime","2nd Max Value","2nd Max DateTime","3rd Max Value","3rd Max DateTime","4th Max Value","4th Max DateTime","1st Max Non Overlapping Value","1st NO Max DateTime","2nd Max Non Overlapping Value","2nd NO Max DateTime","99th Percentile","98th Percentile","95th Percentile","90th Percentile","75th Percentile","50th Percentile","10th Percentile","Local Site Name","Address","State Name","County Name","City Name","CBSA Name","Date of Last Change"
"40","101","0167","61104",3,35.793134,-95.302235,"WGS84","Wind Direction - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Degrees Compass","No Events",744,8,31,365,0,0,"","","Certification not required",0,218.797043,98.89247,359,"2014-01-23 08:00",359,"2014-01-23 09:00",359,"2014-01-26 23:00",359,"2014-01-27 06:00","","","","",357,356,351,341,327,188,109,"MUSKOGEE WATER TREATMENT PLANT","3500 PORT PLACE  MUSKOGEE, OK 74403","Oklahoma","Muskogee","Muskogee","Muskogee, OK","2014-02-13"
"40","101","0167","62101",3,35.793134,-95.302235,"WGS84","Outdoor Temperature","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Degrees Fahrenheit","No Events",744,8,31,365,0,0,"","","Certification not required",0,34.932796,13.457307,70,"2014-01-26 15:00",69,"2014-01-12 14:00",69,"2014-01-12 15:00",69,"2014-01-26 14:00","","","","",67,61,57,53,44,35,17,"MUSKOGEE WATER TREATMENT PLANT","3500 PORT PLACE  MUSKOGEE, OK 74403","Oklahoma","Muskogee","Muskogee","Muskogee, OK","2014-02-13"
"40","101","0167","62201",3,35.793134,-95.302235,"WGS84","Relative Humidity ","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Percent relative humidity","No Events",744,8,31,365,0,0,"","","Certification not required",0,50.165323,21.065643,95,"2014-01-10 10:00",94,"2014-01-08 18:00",94,"2014-01-09 05:00",94,"2014-01-09 06:00","","","","",94,93,91,85,64,47,26,"MUSKOGEE WATER TREATMENT PLANT","3500 PORT PLACE  MUSKOGEE, OK 74403","Oklahoma","Muskogee","Muskogee","Muskogee, OK","2014-02-13"
"40","109","0096","61103",2,35.477801,-97.303044,"WGS84","Wind Speed - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Knots","No Events",670,8,27,365,0,74,"","","Certification not required",0,4.682687,2.983687,14.8,"2014-01-12 11:00",13.9,"2014-01-12 10:00",13.9,"2014-01-12 13:00",13,"2014-01-04 05:00","","","","",13,12.2,10.4,9.6,6.1,4.3,1.7,"CHOCTAW","12880 A NE 10TH","Oklahoma","Oklahoma","Choctaw","Oklahoma City, OK","2014-02-13"
"40","109","0096","61104",2,35.477801,-97.303044,"WGS84","Wind Direction - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Degrees Compass","No Events",670,8,27,365,0,74,"","","Certification not required",0,211.383582,101.297446,358,"2014-01-23 17:00",357,"2014-01-20 16:00",356,"2014-01-20 17:00",355,"2014-01-20 15:00","","","","",354,353,348,341,310,206,23,"CHOCTAW","12880 A NE 10TH","Oklahoma","Oklahoma","Choctaw","Oklahoma City, OK","2014-02-13"
"40","109","0096","62101",2,35.477801,-97.303044,"WGS84","Outdoor Temperature","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Degrees Fahrenheit","No Events",670,8,27,365,0,74,"","","Certification not required",0,35.774627,14.0461,72,"2014-01-12 15:00",72,"2014-01-12 16:00",70,"2014-01-12 14:00",69,"2014-01-12 17:00","","","","",66,64,60,55,45,36,17,"CHOCTAW","12880 A NE 10TH","Oklahoma","Oklahoma","Choctaw","Oklahoma City, OK","2014-02-13"
"40","109","0096","62201",2,35.477801,-97.303044,"WGS84","Relative Humidity ","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Percent relative humidity","No Events",671,8,27,365,0,73,"","","Certification not required",0,46.259314,21.550457,95,"2014-01-31 22:00",94,"2014-01-09 01:00",94,"2014-01-09 02:00",94,"2014-01-09 03:00","","","","",94,94,93,82,58,41,23,"CHOCTAW","12880 A NE 10TH","Oklahoma","Oklahoma","Choctaw","Oklahoma City, OK","2014-02-13"
"40","109","1037","42401",2,35.614131,-97.475083,"WGS84","Sulfur dioxide","5 MINUTE","","Observed Values","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2014,"Parts per billion","No Events",8909,8,31,365,0,19,"","","Certification not required",0,0.079919,0.320862,9,"2014-01-10 20:35",6,"2014-01-16 17:25",5,"2014-01-10 20:30",5,"2014-01-10 20:55","","","","",1,1,1,0,0,0,0,"OKC NORTH","2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY)","Oklahoma","Oklahoma","Oklahoma City","Oklahoma City, OK","2014-02-13"
"40","109","1037","61103",2,35.614131,-97.475083,"WGS84","Wind Speed - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Knots","No Events",744,8,31,365,0,0,"","","Certification not required",0,6.183065,3.550426,16.5,"2014-01-12 11:00",15.6,"2014-01-26 23:00",15.6,"2014-01-27 00:00",14.8,"2014-01-12 13:00","","","","",13.9,13.9,12.2,11.3,8.7,6.1,1.7,"OKC NORTH","2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY)","Oklahoma","Oklahoma","Oklahoma City","Oklahoma City, OK","2014-02-13"
"40","109","1037","61104",2,35.614131,-97.475083,"WGS84","Wind Direction - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Degrees Compass","No Events",744,8,31,365,0,0,"","","Certification not required",0,205.005376,106.941337,359,"2014-01-05 18:00",359,"2014-01-05 22:00",359,"2014-01-26 16:00",359,"2014-01-26 18:00","","","","",357,356,350,340,304,208,25,"OKC NORTH","2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY)","Oklahoma","Oklahoma","Oklahoma City","Oklahoma City, OK","2014-02-13"
"40","109","1037","62101",2,35.614131,-97.475083,"WGS84","Outdoor Temperature","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Degrees Fahrenheit","No Events",744,8,31,365,0,0,"","","Certification not required",0,37.481183,13.827029,73,"2014-01-12 15:00",73,"2014-01-12 16:00",71,"2014-01-12 14:00",71,"2014-01-12 17:00","","","","",67,66,61,56,47,38,18,"OKC NORTH","2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY)","Oklahoma","Oklahoma","Oklahoma City","Oklahoma City, OK","2014-02-13"
"40","109","1037","62201",2,35.614131,-97.475083,"WGS84","Relative Humidity ","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Percent relative humidity","No Events",744,8,31,365,0,0,"","","Certification not required",0,47.383065,21.456201,100,"2014-01-09 02:00",100,"2014-01-09 03:00",100,"2014-01-09 04:00",100,"2014-01-09 05:00","","","","",100,100,96,78,60,42,25,"OKC NORTH","2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY)","Oklahoma","Oklahoma","Oklahoma City","Oklahoma City, OK","2014-02-13"
"40","125","9023","61101",1,35.302864,-96.918326,"NAD83","Wind Speed - Scalar","1 HOUR","","Observed Values","INSTRUMENTAL - SPOT READING",2014,"Knots","No Events",179,83,7,9,0,13,"","","Certification not required",0,7.179888,3.620516,14.5,"2014-01-01 20:00",14.5,"2014-01-01 22:00",14.2,"2014-01-01 17:00",14.2,"2014-01-05 09:00","","","","",14.5,14.2,13.3,12.5,9.8,7.2,2,"","Located behind Environmental Office on Hardesty Road, Shawnee, OK","Oklahoma","Pottawatomie","","Shawnee, OK","2014-01-10"
"40","125","9023","61102",1,35.302864,-96.918326,"NAD83","Wind Direction - Scalar","1 HOUR","","Observed Values","INSTRUMENTAL - SPOT READING",2014,"Degrees Compass","No Events",179,83,7,9,0,13,"","","Certification not required",0,222.50838,75.851005,324,"2014-01-02 06:00",324,"2014-01-05 02:00",324,"2014-01-05 07:00",323,"2014-01-01 21:00","","","","",324,323,321,320,315,196,137,"","Located behind Environmental Office on Hardesty Road, Shawnee, OK","Oklahoma","Pottawatomie","","Shawnee, OK","2014-01-10"
"40","125","9023","62101",1,35.302864,-96.918326,"NAD83","Outdoor Temperature","1 HOUR","","Observed Values","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2014,"Degrees Fahrenheit","No Events",179,83,7,9,0,13,"","","Certification not required",0,30.642458,12.952618,61,"2014-01-04 15:00",60,"2014-01-04 14:00",60,"2014-01-04 16:00",58,"2014-01-04 13:00","","","","",60,58,55,47,41,30,16,"","Located behind Environmental Office on Hardesty Road, Shawnee, OK","Oklahoma","Pottawatomie","","Shawnee, OK","2014-01-10"
"40","125","9023","62201",1,35.302864,-96.918326,"NAD83","Relative Humidity ","1 HOUR","","Observed Values","INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG",2014,"Percent relative humidity","No Events",179,83,7,9,0,13,"","","Certification not required",0,52.530726,12.860221,79,"2014-01-05 01:00",76,"2014-01-02 21:00",76,"2014-01-05 05:00",75,"2014-01-05 00:00","","","","",76,75,70,68,64,52,34,"","Located behind Environmental Office on Hardesty Road, Shawnee, OK","Oklahoma","Pottawatomie","","Shawnee, OK","2014-01-10"
"40","143","0137","61103",2,36.357438,-95.999247,"WGS84","Wind Speed - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Knots","No Events",744,8,31,365,0,0,"","","Certification not required",0,3.382124,2.925815,13.9,"2014-01-12 11:00",13,"2014-01-12 13:00",12.2,"2014-01-12 10:00",12.2,"2014-01-12 14:00","","","","",11.3,9.6,7.8,7.8,5.2,2.6,0,"TULSA NORTH (SKIATOOK)","1100 SOUTH OSAGE DRIVE","Oklahoma","Tulsa","Skiatook","Tulsa, OK","2014-02-13"
"40","143","0137","61104",2,36.357438,-95.999247,"WGS84","Wind Direction - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Degrees Compass","No Events",744,8,31,365,0,0,"","","Certification not required",0,197.620968,115.130256,359,"2014-01-02 14:00",359,"2014-01-05 00:00",359,"2014-01-12 00:00",359,"2014-01-20 03:00","","","","",358,357,354,350,287,210,10,"TULSA NORTH (SKIATOOK)","1100 SOUTH OSAGE DRIVE","Oklahoma","Tulsa","Skiatook","Tulsa, OK","2014-02-13"
"40","143","0137","62101",2,36.357438,-95.999247,"WGS84","Outdoor Temperature","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Degrees Fahrenheit","No Events",744,8,31,365,0,0,"","","Certification not required",0,34.02957,14.260853,71,"2014-01-12 14:00",71,"2014-01-12 15:00",70,"2014-01-12 16:00",69,"2014-01-12 13:00","","","","",66,63,58,53,43,35,15,"TULSA NORTH (SKIATOOK)","1100 SOUTH OSAGE DRIVE","Oklahoma","Tulsa","Skiatook","Tulsa, OK","2014-02-13"
"40","143","0137","62201",2,36.357438,-95.999247,"WGS84","Relative Humidity ","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Percent relative humidity","No Events",744,8,31,365,0,0,"","","Certification not required",0,50.27957,21.749146,95,"2014-01-09 08:00",95,"2014-01-09 09:00",95,"2014-01-09 10:00",95,"2014-01-10 04:00","","","","",94,94,93,83,67,46,26,"TULSA NORTH (SKIATOOK)","1100 SOUTH OSAGE DRIVE","Oklahoma","Tulsa","Skiatook","Tulsa, OK","2014-02-13"
"40","143","0174","61103",2,35.953708,-96.004975,"WGS84","Wind Speed - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Knots","No Events",744,8,31,365,0,0,"","","Certification not required",0,4.69664,3.35172,17.4,"2014-01-26 23:00",14.8,"2014-01-27 00:00",14.8,"2014-01-27 01:00",13.9,"2014-01-16 13:00","","","","",13,12.2,11.3,9.6,6.9,4.3,0.9,"TULSA SOUTH","502 EAST 144TH. PL.","Oklahoma","Tulsa","Glenpool","Tulsa, OK","2014-02-13"
"40","143","0174","61104",2,35.953708,-96.004975,"WGS84","Wind Direction - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Degrees Compass","No Events",744,8,31,365,0,0,"","","Certification not required",0,197.719086,107.416488,359,"2014-01-02 11:00",359,"2014-01-05 18:00",359,"2014-01-20 19:00",359,"2014-01-21 08:00","","","","",357,356,350,341,294,197,19,"TULSA SOUTH","502 EAST 144TH. PL.","Oklahoma","Tulsa","Glenpool","Tulsa, OK","2014-02-13"
"40","143","0174","62101",2,35.953708,-96.004975,"WGS84","Outdoor Temperature","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Degrees Fahrenheit","No Events",744,8,31,365,0,0,"","","Certification not required",0,35.302419,14.077413,71,"2014-01-12 14:00",70,"2014-01-12 13:00",70,"2014-01-12 15:00",69,"2014-01-12 16:00","","","","",66,63,59,54,44,36,16,"TULSA SOUTH","502 EAST 144TH. PL.","Oklahoma","Tulsa","Glenpool","Tulsa, OK","2014-02-13"
"40","143","0174","62201",2,35.953708,-96.004975,"WGS84","Relative Humidity ","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Percent relative humidity","No Events",744,8,31,365,0,0,"","","Certification not required",0,50.974462,21.225525,100,"2014-01-08 22:00",100,"2014-01-08 23:00",100,"2014-01-09 00:00",100,"2014-01-09 01:00","","","","",100,100,100,79,65,48,27,"TULSA SOUTH","502 EAST 144TH. PL.","Oklahoma","Tulsa","Glenpool","Tulsa, OK","2014-02-13"
"40","143","0175","42401",3,36.149877,-96.011664,"WGS84","Sulfur dioxide","5 MINUTE","","Observed Values","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2014,"Parts per billion","No Events",4975,5,17,365,0,3953,"","","Certification not required",0,0.69407,3.129441,100,"2014-01-15 17:05",93,"2014-01-15 17:10",55,"2014-01-15 17:20",53,"2014-01-15 17:15","","","","",10,6,2,1,1,0,0,"","1710 WEST CHARLES PAGE BOULEVARD","Oklahoma","Tulsa","Tulsa","Tulsa, OK","2014-02-13"
"40","143","0175","61103",2,36.149877,-96.011664,"WGS84","Wind Speed - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Knots","No Events",744,8,31,365,0,0,"","","Certification not required",0,3.302151,2.245611,11.3,"2014-01-12 11:00",11.3,"2014-01-26 22:00",10.4,"2014-01-12 12:00",10.4,"2014-01-12 14:00","","","","",8.7,8.7,6.9,6.1,5.2,3.5,0,"","1710 WEST CHARLES PAGE BOULEVARD","Oklahoma","Tulsa","Tulsa","Tulsa, OK","2014-02-13"
"40","143","0175","61104",2,36.149877,-96.011664,"WGS84","Wind Direction - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Degrees Compass","No Events",744,8,31,365,0,0,"","","Certification not required",0,195.65457,109.722102,359,"2014-01-05 00:00",359,"2014-01-06 05:00",359,"2014-01-20 17:00",358,"2014-01-21 02:00","","","","",356,353,344,335,300,200,14,"","1710 WEST CHARLES PAGE BOULEVARD","Oklahoma","Tulsa","Tulsa","Tulsa, OK","2014-02-13"
"40","143","0175","62101",2,36.149877,-96.011664,"WGS84","Outdoor Temperature","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Degrees Fahrenheit","No Events",744,8,31,365,0,0,"","","Certification not required",0,35.659946,13.726465,71,"2014-01-12 14:00",71,"2014-01-12 15:00",70,"2014-01-12 13:00",70,"2014-01-12 16:00","","","","",67,63,59,54,44,36,17,"","1710 WEST CHARLES PAGE BOULEVARD","Oklahoma","Tulsa","Tulsa","Tulsa, OK","2014-02-13"
"40","143","0175","62201",2,36.149877,-96.011664,"WGS84","Relative Humidity ","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Percent relative humidity","No Events",744,8,31,365,0,0,"","","Certification not required",0,49.990591,22.027541,100,"2014-01-08 16:00",100,"2014-01-08 17:00",100,"2014-01-08 18:00",100,"2014-01-08 19:00","","","","",100,100,100,85,63,46,26,"","1710 WEST CHARLES PAGE BOULEVARD","Oklahoma","Tulsa","Tulsa","Tulsa, OK","2014-02-13"
"40","143","0178","61103",2,36.133802,-95.764537,"WGS84","Wind Speed - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Knots","No Events",744,8,31,365,0,0,"","","Certification not required",0,6.213575,4.189006,19.1,"2014-01-12 11:00",19.1,"2014-01-12 12:00",17.4,"2014-01-12 13:00",17.4,"2014-01-26 23:00","","","","",16.5,15.6,13.9,12.2,9.6,6.1,0.9,"TULSA EAST","18707 E. 21ST STREET","Oklahoma","Tulsa","Tulsa","Tulsa, OK","2014-02-13"
"40","143","0178","61104",2,36.133802,-95.764537,"WGS84","Wind Direction - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Degrees Compass","No Events",744,8,31,365,0,0,"","","Certification not required",0,200.586022,109.596007,359,"2014-01-20 20:00",359,"2014-01-28 12:00",359,"2014-01-31 15:00",358,"2014-01-02 12:00","","","","",357,356,351,343,296,208,19,"TULSA EAST","18707 E. 21ST STREET","Oklahoma","Tulsa","Tulsa","Tulsa, OK","2014-02-13"
"40","143","0178","62101",2,36.133802,-95.764537,"WGS84","Outdoor Temperature","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Degrees Fahrenheit","No Events",744,8,31,365,0,0,"","","Certification not required",0,34.018817,13.785208,67,"2014-01-12 14:00",67,"2014-01-12 15:00",67,"2014-01-26 15:00",66,"2014-01-12 16:00","","","","",65,61,57,52,43,35,15,"TULSA EAST","18707 E. 21ST STREET","Oklahoma","Tulsa","Tulsa","Tulsa, OK","2014-02-13"
"40","143","0178","62201",2,36.133802,-95.764537,"WGS84","Relative Humidity ","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Percent relative humidity","No Events",744,8,31,365,0,0,"","","Certification not required",0,51.697581,21.06118,98,"2014-01-09 06:00",98,"2014-01-09 07:00",98,"2014-01-09 08:00",98,"2014-01-09 09:00","","","","",98,97,95,82,67,48,27,"TULSA EAST","18707 E. 21ST STREET","Oklahoma","Tulsa","Tulsa","Tulsa, OK","2014-02-13"
"40","143","0179","42401",2,36.15483,-96.015845,"NAD83","Sulfur dioxide","5 MINUTE","","Observed Values","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2014,"Parts per billion","No Events",8868,8,31,365,0,60,"","","Certification not required",0,0.592016,2.645813,74,"2014-01-15 20:50",68,"2014-01-15 20:35",68,"2014-01-15 22:10",65,"2014-01-15 20:30","","","","",4,3,2,2,1,0,0,"","124 North Riverside Drive West, Tulsa OK  74127","Oklahoma","Tulsa","Tulsa","Tulsa, OK","2014-02-13"
"40","143","0179","61103",2,36.15483,-96.015845,"NAD83","Wind Speed - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Knots","No Events",744,8,31,365,0,0,"","","Certification not required",0,2.357124,1.739139,8.7,"2014-01-26 22:00",6.9,"2014-01-12 11:00",6.9,"2014-01-12 12:00",6.9,"2014-01-12 13:00","","","","",6.9,6.1,5.2,5.2,3.5,1.7,0,"","124 North Riverside Drive West, Tulsa OK  74127","Oklahoma","Tulsa","Tulsa","Tulsa, OK","2014-02-13"
"40","143","0179","61104",2,36.15483,-96.015845,"NAD83","Wind Direction - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Degrees Compass","No Events",744,8,31,365,0,0,"","","Certification not required",0,198.130376,109.213636,359,"2014-01-23 21:00",359,"2014-01-25 16:00",358,"2014-01-23 19:00",358,"2014-01-23 20:00","","","","",357,356,351,346,284,206,17,"","124 North Riverside Drive West, Tulsa OK  74127","Oklahoma","Tulsa","Tulsa","Tulsa, OK","2014-02-13"
"40","143","0179","62101",2,36.15483,-96.015845,"NAD83","Outdoor Temperature","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Degrees Fahrenheit","No Events",744,8,31,365,0,0,"","","Certification not required",0,35.348118,14.034702,72,"2014-01-12 14:00",71,"2014-01-12 13:00",71,"2014-01-12 15:00",69,"2014-01-12 16:00","","","","",67,64,59,54,44,36,16,"","124 North Riverside Drive West, Tulsa OK  74127","Oklahoma","Tulsa","Tulsa","Tulsa, OK","2014-02-13"
"40","143","0179","62201",2,36.15483,-96.015845,"NAD83","Relative Humidity ","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Percent relative humidity","No Events",744,8,31,365,0,0,"","","Certification not required",0,47.306452,20.480504,93,"2014-01-10 06:00",92,"2014-01-09 00:00",92,"2014-01-09 01:00",92,"2014-01-09 02:00","","","","",92,92,90,80,62,43,24,"","124 North Riverside Drive West, Tulsa OK  74127","Oklahoma","Tulsa","Tulsa","Tulsa, OK","2014-02-13"
"40","143","0235","42401",2,36.126945,-95.998941,"WGS84","Sulfur dioxide","5 MINUTE","","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",8874,8,31,365,0,54,"","","Certification not required",0,0.322177,1.090614,17,"2014-01-19 01:25",16,"2014-01-18 18:50",15,"2014-01-06 00:10",14,"2014-01-06 00:15","","","","",6,4,2,1,0,0,0,"CENTER OF PARKING LOT OF PUBLIC WORKS BUILDING 1/4 MI N OF SINCLAIR","2443 SOUTH JACKSON AVENUE","Oklahoma","Tulsa","Tulsa","Tulsa, OK","2014-02-13"
"40","143","0235","61103",2,36.126945,-95.998941,"WGS84","Wind Speed - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Knots","No Events",744,8,31,365,0,0,"","","Certification not required",0,5.502823,3.717143,17.4,"2014-01-12 11:00",16.5,"2014-01-12 12:00",16.5,"2014-01-12 15:00",16.5,"2014-01-26 22:00","","","","",15.6,14.8,12.2,10.4,7.8,5.2,0.9,"CENTER OF PARKING LOT OF PUBLIC WORKS BUILDING 1/4 MI N OF SINCLAIR","2443 SOUTH JACKSON AVENUE","Oklahoma","Tulsa","Tulsa","Tulsa, OK","2014-02-13"
"40","143","0235","61104",2,36.126945,-95.998941,"WGS84","Wind Direction - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Degrees Compass","No Events",744,8,31,365,0,0,"","","Certification not required",0,193.622312,106.579733,359,"2014-01-20 16:00",358,"2014-01-26 20:00",358,"2014-01-28 10:00",358,"2014-01-31 17:00","","","","",353,351,344,336,293,183,15,"CENTER OF PARKING LOT OF PUBLIC WORKS BUILDING 1/4 MI N OF SINCLAIR","2443 SOUTH JACKSON AVENUE","Oklahoma","Tulsa","Tulsa","Tulsa, OK","2014-02-13"
"40","143","0235","62101",2,36.126945,-95.998941,"WGS84","Outdoor Temperature","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Degrees Fahrenheit","No Events",744,8,31,365,0,0,"","","Certification not required",0,35.596774,13.700362,71,"2014-01-12 14:00",71,"2014-01-12 15:00",70,"2014-01-12 13:00",69,"2014-01-12 16:00","","","","",66,63,58,54,44,36,17,"CENTER OF PARKING LOT OF PUBLIC WORKS BUILDING 1/4 MI N OF SINCLAIR","2443 SOUTH JACKSON AVENUE","Oklahoma","Tulsa","Tulsa","Tulsa, OK","2014-02-13"
